,0,,,
774,066.Western_Gull,,,066
775,066.Western_Gull,,,066
776,066.Western_Gull,,,066
777,066.Western_Gull,,,066
778,066.Western_Gull,,,066
779,066.Western_Gull,,,066
780,158.Bay_breasted_Warbler,,,158
781,158.Bay_breasted_Warbler,,,158
782,158.Bay_breasted_Warbler,,,158
783,158.Bay_breasted_Warbler,,,158
784,158.Bay_breasted_Warbler,,,158
785,158.Bay_breasted_Warbler,,,158
786,158.Bay_breasted_Warbler,,,158
787,158.Bay_breasted_Warbler,,,158
788,158.Bay_breasted_Warbler,,,158
789,158.Bay_breasted_Warbler,,,158
790,158.Bay_breasted_Warbler,,,158
791,158.Bay_breasted_Warbler,,,158
792,158.Bay_breasted_Warbler,,,158
793,158.Bay_breasted_Warbler,,,158
794,158.Bay_breasted_Warbler,,,158
795,158.Bay_breasted_Warbler,,,158
796,158.Bay_breasted_Warbler,,,158
797,158.Bay_breasted_Warbler,,,158
798,158.Bay_breasted_Warbler,,,158
799,158.Bay_breasted_Warbler,,,158
800,158.Bay_breasted_Warbler,,,158
801,158.Bay_breasted_Warbler,,,158
802,158.Bay_breasted_Warbler,,,158
803,158.Bay_breasted_Warbler,,,158
804,158.Bay_breasted_Warbler,,,158
805,158.Bay_breasted_Warbler,,,158
806,158.Bay_breasted_Warbler,,,158
807,158.Bay_breasted_Warbler,,,158
808,158.Bay_breasted_Warbler,,,158
809,158.Bay_breasted_Warbler,,,158
810,194.Cactus_Wren,,,194
811,194.Cactus_Wren,,,194
812,194.Cactus_Wren,,,194
813,194.Cactus_Wren,,,194
814,194.Cactus_Wren,,,194
815,194.Cactus_Wren,,,194
816,194.Cactus_Wren,,,194
817,194.Cactus_Wren,,,194
818,194.Cactus_Wren,,,194
819,194.Cactus_Wren,,,194
820,194.Cactus_Wren,,,194
821,194.Cactus_Wren,,,194
822,194.Cactus_Wren,,,194
823,194.Cactus_Wren,,,194
824,194.Cactus_Wren,,,194
825,194.Cactus_Wren,,,194
826,194.Cactus_Wren,,,194
827,194.Cactus_Wren,,,194
828,194.Cactus_Wren,,,194
829,194.Cactus_Wren,,,194
830,194.Cactus_Wren,,,194
831,194.Cactus_Wren,,,194
832,194.Cactus_Wren,,,194
833,194.Cactus_Wren,,,194
834,194.Cactus_Wren,,,194
835,194.Cactus_Wren,,,194
836,194.Cactus_Wren,,,194
837,194.Cactus_Wren,,,194
838,194.Cactus_Wren,,,194
839,194.Cactus_Wren,,,194
840,061.Heermann_Gull,,,061
841,061.Heermann_Gull,,,061
842,061.Heermann_Gull,,,061
843,061.Heermann_Gull,,,061
844,061.Heermann_Gull,,,061
845,061.Heermann_Gull,,,061
846,061.Heermann_Gull,,,061
847,061.Heermann_Gull,,,061
848,061.Heermann_Gull,,,061
849,061.Heermann_Gull,,,061
850,061.Heermann_Gull,,,061
851,061.Heermann_Gull,,,061
852,061.Heermann_Gull,,,061
853,061.Heermann_Gull,,,061
854,061.Heermann_Gull,,,061
855,061.Heermann_Gull,,,061
856,061.Heermann_Gull,,,061
857,061.Heermann_Gull,,,061
858,061.Heermann_Gull,,,061
859,061.Heermann_Gull,,,061
860,061.Heermann_Gull,,,061
861,061.Heermann_Gull,,,061
862,061.Heermann_Gull,,,061
863,061.Heermann_Gull,,,061
864,061.Heermann_Gull,,,061
865,061.Heermann_Gull,,,061
866,061.Heermann_Gull,,,061
867,061.Heermann_Gull,,,061
868,061.Heermann_Gull,,,061
869,061.Heermann_Gull,,,061
870,051.Horned_Grebe,,,051
871,051.Horned_Grebe,,,051
872,051.Horned_Grebe,,,051
873,051.Horned_Grebe,,,051
874,051.Horned_Grebe,,,051
875,051.Horned_Grebe,,,051
876,051.Horned_Grebe,,,051
877,051.Horned_Grebe,,,051
878,051.Horned_Grebe,,,051
879,051.Horned_Grebe,,,051
880,051.Horned_Grebe,,,051
881,051.Horned_Grebe,,,051
882,051.Horned_Grebe,,,051
883,051.Horned_Grebe,,,051
884,051.Horned_Grebe,,,051
885,051.Horned_Grebe,,,051
886,051.Horned_Grebe,,,051
887,051.Horned_Grebe,,,051
888,051.Horned_Grebe,,,051
889,051.Horned_Grebe,,,051
890,051.Horned_Grebe,,,051
891,051.Horned_Grebe,,,051
892,051.Horned_Grebe,,,051
893,051.Horned_Grebe,,,051
894,051.Horned_Grebe,,,051
895,051.Horned_Grebe,,,051
896,051.Horned_Grebe,,,051
897,051.Horned_Grebe,,,051
898,051.Horned_Grebe,,,051
899,051.Horned_Grebe,,,051
900,087.Mallard,,,087
901,087.Mallard,,,087
902,087.Mallard,,,087
903,087.Mallard,,,087
904,087.Mallard,,,087
905,087.Mallard,,,087
906,087.Mallard,,,087
907,087.Mallard,,,087
908,087.Mallard,,,087
909,087.Mallard,,,087
910,087.Mallard,,,087
911,087.Mallard,,,087
912,087.Mallard,,,087
913,087.Mallard,,,087
914,087.Mallard,,,087
915,087.Mallard,,,087
916,087.Mallard,,,087
917,087.Mallard,,,087
918,087.Mallard,,,087
919,087.Mallard,,,087
920,087.Mallard,,,087
921,087.Mallard,,,087
922,087.Mallard,,,087
923,087.Mallard,,,087
924,087.Mallard,,,087
925,087.Mallard,,,087
926,087.Mallard,,,087
927,087.Mallard,,,087
928,087.Mallard,,,087
929,087.Mallard,,,087
930,067.Anna_Hummingbird,,,067
931,067.Anna_Hummingbird,,,067
932,067.Anna_Hummingbird,,,067
933,067.Anna_Hummingbird,,,067
934,067.Anna_Hummingbird,,,067
935,067.Anna_Hummingbird,,,067
936,067.Anna_Hummingbird,,,067
937,067.Anna_Hummingbird,,,067
938,067.Anna_Hummingbird,,,067
939,067.Anna_Hummingbird,,,067
940,067.Anna_Hummingbird,,,067
941,067.Anna_Hummingbird,,,067
942,067.Anna_Hummingbird,,,067
943,067.Anna_Hummingbird,,,067
944,067.Anna_Hummingbird,,,067
945,067.Anna_Hummingbird,,,067
946,067.Anna_Hummingbird,,,067
947,067.Anna_Hummingbird,,,067
948,067.Anna_Hummingbird,,,067
949,067.Anna_Hummingbird,,,067
950,067.Anna_Hummingbird,,,067
951,067.Anna_Hummingbird,,,067
952,067.Anna_Hummingbird,,,067
953,067.Anna_Hummingbird,,,067
954,067.Anna_Hummingbird,,,067
955,067.Anna_Hummingbird,,,067
956,067.Anna_Hummingbird,,,067
957,067.Anna_Hummingbird,,,067
958,067.Anna_Hummingbird,,,067
959,067.Anna_Hummingbird,,,067
960,148.Green_tailed_Towhee,,,148
961,148.Green_tailed_Towhee,,,148
962,148.Green_tailed_Towhee,,,148
963,148.Green_tailed_Towhee,,,148
964,148.Green_tailed_Towhee,,,148
965,148.Green_tailed_Towhee,,,148
966,148.Green_tailed_Towhee,,,148
967,148.Green_tailed_Towhee,,,148
968,148.Green_tailed_Towhee,,,148
969,148.Green_tailed_Towhee,,,148
970,148.Green_tailed_Towhee,,,148
971,148.Green_tailed_Towhee,,,148
972,148.Green_tailed_Towhee,,,148
973,148.Green_tailed_Towhee,,,148
974,148.Green_tailed_Towhee,,,148
975,148.Green_tailed_Towhee,,,148
976,148.Green_tailed_Towhee,,,148
977,148.Green_tailed_Towhee,,,148
978,148.Green_tailed_Towhee,,,148
979,148.Green_tailed_Towhee,,,148
980,148.Green_tailed_Towhee,,,148
981,148.Green_tailed_Towhee,,,148
982,148.Green_tailed_Towhee,,,148
983,148.Green_tailed_Towhee,,,148
984,148.Green_tailed_Towhee,,,148
985,148.Green_tailed_Towhee,,,148
986,148.Green_tailed_Towhee,,,148
987,148.Green_tailed_Towhee,,,148
988,148.Green_tailed_Towhee,,,148
989,148.Green_tailed_Towhee,,,148
990,189.Red_bellied_Woodpecker,,,189
991,189.Red_bellied_Woodpecker,,,189
992,189.Red_bellied_Woodpecker,,,189
993,189.Red_bellied_Woodpecker,,,189
994,189.Red_bellied_Woodpecker,,,189
995,189.Red_bellied_Woodpecker,,,189
996,189.Red_bellied_Woodpecker,,,189
997,189.Red_bellied_Woodpecker,,,189
998,189.Red_bellied_Woodpecker,,,189
999,189.Red_bellied_Woodpecker,,,189
1000,189.Red_bellied_Woodpecker,,,189
1001,189.Red_bellied_Woodpecker,,,189
1002,189.Red_bellied_Woodpecker,,,189
1003,189.Red_bellied_Woodpecker,,,189
1004,189.Red_bellied_Woodpecker,,,189
1005,189.Red_bellied_Woodpecker,,,189
1006,189.Red_bellied_Woodpecker,,,189
1007,189.Red_bellied_Woodpecker,,,189
1008,189.Red_bellied_Woodpecker,,,189
1009,189.Red_bellied_Woodpecker,,,189
1010,189.Red_bellied_Woodpecker,,,189
1011,189.Red_bellied_Woodpecker,,,189
1012,189.Red_bellied_Woodpecker,,,189
1013,189.Red_bellied_Woodpecker,,,189
1014,189.Red_bellied_Woodpecker,,,189
1015,189.Red_bellied_Woodpecker,,,189
1016,189.Red_bellied_Woodpecker,,,189
1017,189.Red_bellied_Woodpecker,,,189
1018,189.Red_bellied_Woodpecker,,,189
1019,189.Red_bellied_Woodpecker,,,189
1020,120.Fox_Sparrow,,,120
1021,120.Fox_Sparrow,,,120
1022,120.Fox_Sparrow,,,120
1023,120.Fox_Sparrow,,,120
1024,120.Fox_Sparrow,,,120
1025,120.Fox_Sparrow,,,120
1026,120.Fox_Sparrow,,,120
1027,120.Fox_Sparrow,,,120
1028,120.Fox_Sparrow,,,120
1029,120.Fox_Sparrow,,,120
1030,120.Fox_Sparrow,,,120
1031,120.Fox_Sparrow,,,120
1032,120.Fox_Sparrow,,,120
1033,120.Fox_Sparrow,,,120
1034,120.Fox_Sparrow,,,120
1035,120.Fox_Sparrow,,,120
1036,120.Fox_Sparrow,,,120
1037,120.Fox_Sparrow,,,120
1038,120.Fox_Sparrow,,,120
1039,120.Fox_Sparrow,,,120
1040,120.Fox_Sparrow,,,120
1041,120.Fox_Sparrow,,,120
1042,120.Fox_Sparrow,,,120
1043,120.Fox_Sparrow,,,120
1044,120.Fox_Sparrow,,,120
1045,120.Fox_Sparrow,,,120
1046,120.Fox_Sparrow,,,120
1047,120.Fox_Sparrow,,,120
1048,120.Fox_Sparrow,,,120
1049,120.Fox_Sparrow,,,120
1050,144.Common_Tern,,,144
1051,144.Common_Tern,,,144
1052,144.Common_Tern,,,144
1053,144.Common_Tern,,,144
1054,144.Common_Tern,,,144
1055,144.Common_Tern,,,144
1056,144.Common_Tern,,,144
1057,144.Common_Tern,,,144
1058,144.Common_Tern,,,144
1059,144.Common_Tern,,,144
1060,144.Common_Tern,,,144
1061,144.Common_Tern,,,144
1062,144.Common_Tern,,,144
1063,144.Common_Tern,,,144
1064,144.Common_Tern,,,144
1065,144.Common_Tern,,,144
1066,144.Common_Tern,,,144
1067,144.Common_Tern,,,144
1068,144.Common_Tern,,,144
1069,144.Common_Tern,,,144
1070,144.Common_Tern,,,144
1071,144.Common_Tern,,,144
1072,144.Common_Tern,,,144
1073,144.Common_Tern,,,144
1074,144.Common_Tern,,,144
1075,144.Common_Tern,,,144
1076,144.Common_Tern,,,144
1077,144.Common_Tern,,,144
1078,144.Common_Tern,,,144
1079,144.Common_Tern,,,144
1080,193.Bewick_Wren,,,193
1081,193.Bewick_Wren,,,193
1082,193.Bewick_Wren,,,193
1083,193.Bewick_Wren,,,193
1084,193.Bewick_Wren,,,193
1085,193.Bewick_Wren,,,193
1086,193.Bewick_Wren,,,193
1087,193.Bewick_Wren,,,193
1088,193.Bewick_Wren,,,193
1089,193.Bewick_Wren,,,193
1090,193.Bewick_Wren,,,193
1091,193.Bewick_Wren,,,193
1092,193.Bewick_Wren,,,193
1093,193.Bewick_Wren,,,193
1094,193.Bewick_Wren,,,193
1095,193.Bewick_Wren,,,193
1096,193.Bewick_Wren,,,193
1097,193.Bewick_Wren,,,193
1098,193.Bewick_Wren,,,193
1099,193.Bewick_Wren,,,193
1100,193.Bewick_Wren,,,193
1101,193.Bewick_Wren,,,193
1102,193.Bewick_Wren,,,193
1103,193.Bewick_Wren,,,193
1104,193.Bewick_Wren,,,193
1105,193.Bewick_Wren,,,193
1106,193.Bewick_Wren,,,193
1107,193.Bewick_Wren,,,193
1108,193.Bewick_Wren,,,193
1109,193.Bewick_Wren,,,193
1110,154.Red_eyed_Vireo,,,154
1111,154.Red_eyed_Vireo,,,154
1112,154.Red_eyed_Vireo,,,154
1113,154.Red_eyed_Vireo,,,154
1114,154.Red_eyed_Vireo,,,154
1115,154.Red_eyed_Vireo,,,154
1116,154.Red_eyed_Vireo,,,154
1117,154.Red_eyed_Vireo,,,154
1118,154.Red_eyed_Vireo,,,154
1119,154.Red_eyed_Vireo,,,154
1120,154.Red_eyed_Vireo,,,154
1121,154.Red_eyed_Vireo,,,154
1122,154.Red_eyed_Vireo,,,154
1123,154.Red_eyed_Vireo,,,154
1124,154.Red_eyed_Vireo,,,154
1125,154.Red_eyed_Vireo,,,154
1126,154.Red_eyed_Vireo,,,154
1127,154.Red_eyed_Vireo,,,154
1128,154.Red_eyed_Vireo,,,154
1129,154.Red_eyed_Vireo,,,154
1130,154.Red_eyed_Vireo,,,154
1131,154.Red_eyed_Vireo,,,154
1132,154.Red_eyed_Vireo,,,154
1133,154.Red_eyed_Vireo,,,154
1134,154.Red_eyed_Vireo,,,154
1135,154.Red_eyed_Vireo,,,154
1136,154.Red_eyed_Vireo,,,154
1137,154.Red_eyed_Vireo,,,154
1138,154.Red_eyed_Vireo,,,154
1139,154.Red_eyed_Vireo,,,154
1140,182.Yellow_Warbler,,,182
1141,182.Yellow_Warbler,,,182
1142,182.Yellow_Warbler,,,182
1143,182.Yellow_Warbler,,,182
1144,182.Yellow_Warbler,,,182
1145,182.Yellow_Warbler,,,182
1146,182.Yellow_Warbler,,,182
1147,182.Yellow_Warbler,,,182
1148,182.Yellow_Warbler,,,182
1149,182.Yellow_Warbler,,,182
1150,182.Yellow_Warbler,,,182
1151,182.Yellow_Warbler,,,182
1152,182.Yellow_Warbler,,,182
1153,182.Yellow_Warbler,,,182
1154,182.Yellow_Warbler,,,182
1155,182.Yellow_Warbler,,,182
1156,182.Yellow_Warbler,,,182
1157,182.Yellow_Warbler,,,182
1158,182.Yellow_Warbler,,,182
1159,182.Yellow_Warbler,,,182
1160,182.Yellow_Warbler,,,182
1161,182.Yellow_Warbler,,,182
1162,182.Yellow_Warbler,,,182
1163,182.Yellow_Warbler,,,182
1164,182.Yellow_Warbler,,,182
1165,182.Yellow_Warbler,,,182
1166,182.Yellow_Warbler,,,182
1167,182.Yellow_Warbler,,,182
1168,182.Yellow_Warbler,,,182
1169,182.Yellow_Warbler,,,182
1170,036.Northern_Flicker,,,036
1171,036.Northern_Flicker,,,036
1172,036.Northern_Flicker,,,036
1173,036.Northern_Flicker,,,036
1174,036.Northern_Flicker,,,036
1175,036.Northern_Flicker,,,036
1176,036.Northern_Flicker,,,036
1177,036.Northern_Flicker,,,036
1178,036.Northern_Flicker,,,036
1179,036.Northern_Flicker,,,036
1180,036.Northern_Flicker,,,036
1181,036.Northern_Flicker,,,036
1182,036.Northern_Flicker,,,036
1183,036.Northern_Flicker,,,036
1184,036.Northern_Flicker,,,036
1185,036.Northern_Flicker,,,036
1186,036.Northern_Flicker,,,036
1187,036.Northern_Flicker,,,036
1188,036.Northern_Flicker,,,036
1189,036.Northern_Flicker,,,036
1190,036.Northern_Flicker,,,036
1191,036.Northern_Flicker,,,036
1192,036.Northern_Flicker,,,036
1193,036.Northern_Flicker,,,036
1194,036.Northern_Flicker,,,036
1195,036.Northern_Flicker,,,036
1196,036.Northern_Flicker,,,036
1197,036.Northern_Flicker,,,036
1198,036.Northern_Flicker,,,036
1199,036.Northern_Flicker,,,036
1200,071.Long_tailed_Jaeger,,,071
1201,071.Long_tailed_Jaeger,,,071
1202,071.Long_tailed_Jaeger,,,071
1203,071.Long_tailed_Jaeger,,,071
1204,071.Long_tailed_Jaeger,,,071
1205,071.Long_tailed_Jaeger,,,071
1206,071.Long_tailed_Jaeger,,,071
1207,071.Long_tailed_Jaeger,,,071
1208,071.Long_tailed_Jaeger,,,071
1209,071.Long_tailed_Jaeger,,,071
1210,071.Long_tailed_Jaeger,,,071
1211,071.Long_tailed_Jaeger,,,071
1212,071.Long_tailed_Jaeger,,,071
1213,071.Long_tailed_Jaeger,,,071
1214,071.Long_tailed_Jaeger,,,071
1215,071.Long_tailed_Jaeger,,,071
1216,071.Long_tailed_Jaeger,,,071
1217,071.Long_tailed_Jaeger,,,071
1218,071.Long_tailed_Jaeger,,,071
1219,071.Long_tailed_Jaeger,,,071
1220,071.Long_tailed_Jaeger,,,071
1221,071.Long_tailed_Jaeger,,,071
1222,071.Long_tailed_Jaeger,,,071
1223,071.Long_tailed_Jaeger,,,071
1224,071.Long_tailed_Jaeger,,,071
1225,071.Long_tailed_Jaeger,,,071
1226,071.Long_tailed_Jaeger,,,071
1227,071.Long_tailed_Jaeger,,,071
1228,071.Long_tailed_Jaeger,,,071
1229,071.Long_tailed_Jaeger,,,071
1230,030.Fish_Crow,,,030
1231,030.Fish_Crow,,,030
1232,030.Fish_Crow,,,030
1233,030.Fish_Crow,,,030
1234,030.Fish_Crow,,,030
1235,030.Fish_Crow,,,030
1236,030.Fish_Crow,,,030
1237,030.Fish_Crow,,,030
1238,030.Fish_Crow,,,030
1239,030.Fish_Crow,,,030
1240,030.Fish_Crow,,,030
1241,030.Fish_Crow,,,030
1242,030.Fish_Crow,,,030
1243,030.Fish_Crow,,,030
1244,030.Fish_Crow,,,030
1245,030.Fish_Crow,,,030
1246,030.Fish_Crow,,,030
1247,030.Fish_Crow,,,030
1248,030.Fish_Crow,,,030
1249,030.Fish_Crow,,,030
1250,030.Fish_Crow,,,030
1251,030.Fish_Crow,,,030
1252,030.Fish_Crow,,,030
1253,030.Fish_Crow,,,030
1254,030.Fish_Crow,,,030
1255,030.Fish_Crow,,,030
1256,030.Fish_Crow,,,030
1257,030.Fish_Crow,,,030
1258,030.Fish_Crow,,,030
1259,030.Fish_Crow,,,030
1260,152.Blue_headed_Vireo,,,152
1261,152.Blue_headed_Vireo,,,152
1262,152.Blue_headed_Vireo,,,152
1263,152.Blue_headed_Vireo,,,152
1264,152.Blue_headed_Vireo,,,152
1265,152.Blue_headed_Vireo,,,152
1266,152.Blue_headed_Vireo,,,152
1267,152.Blue_headed_Vireo,,,152
1268,152.Blue_headed_Vireo,,,152
1269,152.Blue_headed_Vireo,,,152
1270,152.Blue_headed_Vireo,,,152
1271,152.Blue_headed_Vireo,,,152
1272,152.Blue_headed_Vireo,,,152
1273,152.Blue_headed_Vireo,,,152
1274,152.Blue_headed_Vireo,,,152
1275,152.Blue_headed_Vireo,,,152
1276,152.Blue_headed_Vireo,,,152
1277,152.Blue_headed_Vireo,,,152
1278,152.Blue_headed_Vireo,,,152
1279,152.Blue_headed_Vireo,,,152
1280,152.Blue_headed_Vireo,,,152
1281,152.Blue_headed_Vireo,,,152
1282,152.Blue_headed_Vireo,,,152
1283,152.Blue_headed_Vireo,,,152
1284,152.Blue_headed_Vireo,,,152
1285,152.Blue_headed_Vireo,,,152
1286,152.Blue_headed_Vireo,,,152
1287,152.Blue_headed_Vireo,,,152
1288,152.Blue_headed_Vireo,,,152
1289,152.Blue_headed_Vireo,,,152
1290,089.Hooded_Merganser,,,089
1291,089.Hooded_Merganser,,,089
1292,089.Hooded_Merganser,,,089
1293,089.Hooded_Merganser,,,089
1294,089.Hooded_Merganser,,,089
1295,089.Hooded_Merganser,,,089
1296,089.Hooded_Merganser,,,089
1297,089.Hooded_Merganser,,,089
1298,089.Hooded_Merganser,,,089
1299,089.Hooded_Merganser,,,089
1300,089.Hooded_Merganser,,,089
1301,089.Hooded_Merganser,,,089
1302,089.Hooded_Merganser,,,089
1303,089.Hooded_Merganser,,,089
1304,089.Hooded_Merganser,,,089
1305,089.Hooded_Merganser,,,089
1306,089.Hooded_Merganser,,,089
1307,089.Hooded_Merganser,,,089
1308,089.Hooded_Merganser,,,089
1309,089.Hooded_Merganser,,,089
1310,089.Hooded_Merganser,,,089
1311,089.Hooded_Merganser,,,089
1312,089.Hooded_Merganser,,,089
1313,089.Hooded_Merganser,,,089
1314,089.Hooded_Merganser,,,089
1315,089.Hooded_Merganser,,,089
1316,089.Hooded_Merganser,,,089
1317,089.Hooded_Merganser,,,089
1318,089.Hooded_Merganser,,,089
1319,089.Hooded_Merganser,,,089
1320,138.Tree_Swallow,,,138
1321,138.Tree_Swallow,,,138
1322,138.Tree_Swallow,,,138
1323,138.Tree_Swallow,,,138
1324,138.Tree_Swallow,,,138
1325,138.Tree_Swallow,,,138
1326,138.Tree_Swallow,,,138
1327,138.Tree_Swallow,,,138
1328,138.Tree_Swallow,,,138
1329,138.Tree_Swallow,,,138
1330,138.Tree_Swallow,,,138
1331,138.Tree_Swallow,,,138
1332,138.Tree_Swallow,,,138
1333,138.Tree_Swallow,,,138
1334,138.Tree_Swallow,,,138
1335,138.Tree_Swallow,,,138
1336,138.Tree_Swallow,,,138
1337,138.Tree_Swallow,,,138
1338,138.Tree_Swallow,,,138
1339,138.Tree_Swallow,,,138
1340,138.Tree_Swallow,,,138
1341,138.Tree_Swallow,,,138
1342,138.Tree_Swallow,,,138
1343,138.Tree_Swallow,,,138
1344,138.Tree_Swallow,,,138
1345,138.Tree_Swallow,,,138
1346,138.Tree_Swallow,,,138
1347,138.Tree_Swallow,,,138
1348,138.Tree_Swallow,,,138
1349,138.Tree_Swallow,,,138
1350,180.Wilson_Warbler,,,180
1351,180.Wilson_Warbler,,,180
1352,180.Wilson_Warbler,,,180
1353,180.Wilson_Warbler,,,180
1354,180.Wilson_Warbler,,,180
1355,180.Wilson_Warbler,,,180
1356,180.Wilson_Warbler,,,180
1357,180.Wilson_Warbler,,,180
1358,180.Wilson_Warbler,,,180
1359,180.Wilson_Warbler,,,180
1360,180.Wilson_Warbler,,,180
1361,180.Wilson_Warbler,,,180
1362,180.Wilson_Warbler,,,180
1363,180.Wilson_Warbler,,,180
1364,180.Wilson_Warbler,,,180
1365,180.Wilson_Warbler,,,180
1366,180.Wilson_Warbler,,,180
1367,180.Wilson_Warbler,,,180
1368,180.Wilson_Warbler,,,180
1369,180.Wilson_Warbler,,,180
1370,180.Wilson_Warbler,,,180
1371,180.Wilson_Warbler,,,180
1372,180.Wilson_Warbler,,,180
1373,180.Wilson_Warbler,,,180
1374,180.Wilson_Warbler,,,180
1375,180.Wilson_Warbler,,,180
1376,180.Wilson_Warbler,,,180
1377,180.Wilson_Warbler,,,180
1378,180.Wilson_Warbler,,,180
1379,180.Wilson_Warbler,,,180
1380,077.Tropical_Kingbird,,,077
1381,077.Tropical_Kingbird,,,077
1382,077.Tropical_Kingbird,,,077
1383,077.Tropical_Kingbird,,,077
1384,077.Tropical_Kingbird,,,077
1385,077.Tropical_Kingbird,,,077
1386,077.Tropical_Kingbird,,,077
1387,077.Tropical_Kingbird,,,077
1388,077.Tropical_Kingbird,,,077
1389,077.Tropical_Kingbird,,,077
1390,077.Tropical_Kingbird,,,077
1391,077.Tropical_Kingbird,,,077
1392,077.Tropical_Kingbird,,,077
1393,077.Tropical_Kingbird,,,077
1394,077.Tropical_Kingbird,,,077
1395,077.Tropical_Kingbird,,,077
1396,077.Tropical_Kingbird,,,077
1397,077.Tropical_Kingbird,,,077
1398,077.Tropical_Kingbird,,,077
1399,077.Tropical_Kingbird,,,077
1400,077.Tropical_Kingbird,,,077
1401,077.Tropical_Kingbird,,,077
1402,077.Tropical_Kingbird,,,077
1403,077.Tropical_Kingbird,,,077
1404,077.Tropical_Kingbird,,,077
1405,077.Tropical_Kingbird,,,077
1406,077.Tropical_Kingbird,,,077
1407,077.Tropical_Kingbird,,,077
1408,077.Tropical_Kingbird,,,077
1409,077.Tropical_Kingbird,,,077
1410,035.Purple_Finch,,,035
1411,035.Purple_Finch,,,035
1412,035.Purple_Finch,,,035
1413,035.Purple_Finch,,,035
1414,035.Purple_Finch,,,035
1415,035.Purple_Finch,,,035
1416,035.Purple_Finch,,,035
1417,035.Purple_Finch,,,035
1418,035.Purple_Finch,,,035
1419,035.Purple_Finch,,,035
1420,035.Purple_Finch,,,035
1421,035.Purple_Finch,,,035
1422,035.Purple_Finch,,,035
1423,035.Purple_Finch,,,035
1424,035.Purple_Finch,,,035
1425,035.Purple_Finch,,,035
1426,035.Purple_Finch,,,035
1427,035.Purple_Finch,,,035
1428,035.Purple_Finch,,,035
1429,035.Purple_Finch,,,035
1430,035.Purple_Finch,,,035
1431,035.Purple_Finch,,,035
1432,035.Purple_Finch,,,035
1433,035.Purple_Finch,,,035
1434,035.Purple_Finch,,,035
1435,035.Purple_Finch,,,035
1436,035.Purple_Finch,,,035
1437,035.Purple_Finch,,,035
1438,035.Purple_Finch,,,035
1439,035.Purple_Finch,,,035
1440,102.Western_Wood_Pewee,,,102
1441,102.Western_Wood_Pewee,,,102
1442,102.Western_Wood_Pewee,,,102
1443,102.Western_Wood_Pewee,,,102
1444,102.Western_Wood_Pewee,,,102
1445,102.Western_Wood_Pewee,,,102
1446,102.Western_Wood_Pewee,,,102
1447,102.Western_Wood_Pewee,,,102
1448,102.Western_Wood_Pewee,,,102
1449,102.Western_Wood_Pewee,,,102
1450,102.Western_Wood_Pewee,,,102
1451,102.Western_Wood_Pewee,,,102
1452,102.Western_Wood_Pewee,,,102
1453,102.Western_Wood_Pewee,,,102
1454,102.Western_Wood_Pewee,,,102
1455,102.Western_Wood_Pewee,,,102
1456,102.Western_Wood_Pewee,,,102
1457,102.Western_Wood_Pewee,,,102
1458,102.Western_Wood_Pewee,,,102
1459,102.Western_Wood_Pewee,,,102
1460,102.Western_Wood_Pewee,,,102
1461,102.Western_Wood_Pewee,,,102
1462,102.Western_Wood_Pewee,,,102
1463,102.Western_Wood_Pewee,,,102
1464,102.Western_Wood_Pewee,,,102
1465,102.Western_Wood_Pewee,,,102
1466,102.Western_Wood_Pewee,,,102
1467,102.Western_Wood_Pewee,,,102
1468,102.Western_Wood_Pewee,,,102
1469,102.Western_Wood_Pewee,,,102
1470,162.Canada_Warbler,,,162
1471,162.Canada_Warbler,,,162
1472,162.Canada_Warbler,,,162
1473,162.Canada_Warbler,,,162
1474,162.Canada_Warbler,,,162
1475,162.Canada_Warbler,,,162
1476,162.Canada_Warbler,,,162
1477,162.Canada_Warbler,,,162
1478,162.Canada_Warbler,,,162
1479,162.Canada_Warbler,,,162
1480,162.Canada_Warbler,,,162
1481,162.Canada_Warbler,,,162
1482,162.Canada_Warbler,,,162
1483,162.Canada_Warbler,,,162
1484,162.Canada_Warbler,,,162
1485,162.Canada_Warbler,,,162
1486,162.Canada_Warbler,,,162
1487,162.Canada_Warbler,,,162
1488,162.Canada_Warbler,,,162
1489,162.Canada_Warbler,,,162
1490,162.Canada_Warbler,,,162
1491,162.Canada_Warbler,,,162
1492,162.Canada_Warbler,,,162
1493,162.Canada_Warbler,,,162
1494,162.Canada_Warbler,,,162
1495,162.Canada_Warbler,,,162
1496,162.Canada_Warbler,,,162
1497,162.Canada_Warbler,,,162
1498,162.Canada_Warbler,,,162
1499,162.Canada_Warbler,,,162
1500,200.Common_Yellowthroat,,,200
1501,200.Common_Yellowthroat,,,200
1502,200.Common_Yellowthroat,,,200
1503,200.Common_Yellowthroat,,,200
1504,200.Common_Yellowthroat,,,200
1505,200.Common_Yellowthroat,,,200
1506,200.Common_Yellowthroat,,,200
1507,200.Common_Yellowthroat,,,200
1508,200.Common_Yellowthroat,,,200
1509,200.Common_Yellowthroat,,,200
1510,200.Common_Yellowthroat,,,200
1511,200.Common_Yellowthroat,,,200
1512,200.Common_Yellowthroat,,,200
1513,200.Common_Yellowthroat,,,200
1514,200.Common_Yellowthroat,,,200
1515,200.Common_Yellowthroat,,,200
1516,200.Common_Yellowthroat,,,200
1517,200.Common_Yellowthroat,,,200
1518,200.Common_Yellowthroat,,,200
1519,200.Common_Yellowthroat,,,200
